image_name,pair_id,caption
train/image/034609.jpg,2723,a door is behind the person.
train/image/149395.jpg,11716,a person stands in front of a stone wall.
train/image/003866.jpg,309,the person sits on a ledge.
train/image/073866.jpg,5833,a desk are behind the person.
train/image/030627.jpg,2416,hanging blue and yellow lamps are behind a person.
train/image/134541.jpg,10613,the person stands in the room.
train/image/149390.jpg,11716,a person stands on a stone pathway.
train/image/180264.jpg,14124,a standing fan is by the person.
train/image/171275.jpg,13417,the person poses next to a tall cabinet.
train/image/003844.jpg,309,the person stands on a cement road.
train/image/122430.jpg,9678,"on a black chair, a person is sitting."
train/image/037559.jpg,2946,a person is leaning on a rock.
train/image/134535.jpg,10613,a red car has a person leaning against it.
train/image/171273.jpg,13417,a sofa and coffee table are behind the person.
train/image/053437.jpg,4224,a wooden door is behind the person.
train/image/158222.jpg,12402,the person poses in front of a sheer curtain.
train/image/073869.jpg,5833,a person is standing in front of a curtain.
train/image/143120.jpg,11227,a person stands in front of a purple couch.
train/image/088761.jpg,7013,trees stretch before a person.
train/image/037584.jpg,2946,a white shelf is behind a person.
train/image/109774.jpg,8691,the person stands on a stone walkway.
train/image/079652.jpg,6282,the person sits on a wooden deck.
train/image/005611.jpg,452,the person stands on a rocky bank.
train/image/158175.jpg,12398,a person stands on a multi-toned tan floor.
train/image/176037.jpg,13796,the person stands in front of a large white cabinet.
train/image/083855.jpg,6615,a person leans on a wall.
train/image/030631.jpg,2416,a person is posing next to a black ladder.
train/image/176014.jpg,13796,a person is standing in front of a tv.
train/image/069587.jpg,5513,a microphone stand is held by a person.
train/image/124865.jpg,9867,"in a city, a person pulls at their hair."
train/image/143048.jpg,11222,a cartoon cat is next to the posing person.
train/image/051058.jpg,4037,"underneath an arc of bicycles, a person gestures."
train/image/158209.jpg,12402,two red posters hang in front of a person.
train/image/027374.jpg,2164,a pink bed is behind a person.
train/image/027389.jpg,2164,a person sits on a colorful bedspread.
train/image/164963.jpg,12915,a person poses on white carpet.
train/image/047226.jpg,3731,a person is standing in a grocery store.
train/image/122438.jpg,9678,a person is standing on a red rug.
train/image/134546.jpg,10613,a tall brown chair is behind a person.
train/image/179780.jpg,14092,a person faces white doors.
train/image/003851.jpg,309,the person stands in front of a store display.
train/image/042148.jpg,3332,a person stands in front of a light brown cabinet.
train/image/143108.jpg,11227,the person faces a water cooler.
train/image/085117.jpg,6710,a small red chair is behind the person.
train/image/143117.jpg,11227,the person sits on a rock ledge.
train/image/179785.jpg,14092,a chair is next to the person.
train/image/158153.jpg,12398,a person is in a parking lot.
train/image/046834.jpg,3694,a white table is behind the person.
train/image/014714.jpg,1181,a person stands in front of a brown table.
train/image/088769.jpg,7013,the room is where a person stands.
train/image/081379.jpg,6425,a person poses next to a radiator.
train/image/127486.jpg,10071,the person is surrounded by cartoon images and text.
train/image/013633.jpg,1096,the person stands on a crosswalk.
train/image/070361.jpg,5569,a person is standing next to a blue curtain.
train/image/078700.jpg,6212,a pink bag is near the standing person.
train/image/030618.jpg,2416,white windows flank the standing person.
train/image/124854.jpg,9867,a person stands in front of an open door.
train/image/109763.jpg,8691,a person is looking at the pond.
train/image/037468.jpg,2938,"on a pier, a person is standing."
train/image/005615.jpg,452,a large stuffed animal is behind the person.
train/image/078687.jpg,6212,a person is standing in front of a curtain.
train/image/158216.jpg,12402,a person is standing in front of a bathroom shower.
train/image/179792.jpg,14092,a person stands by a window.
train/image/043387.jpg,3430,a cabinet is behind a person.
train/image/078686.jpg,6212,in front of a white sofa stands a person.
train/image/037554.jpg,2946,a parked motorbike is behind the person.
train/image/072625.jpg,5740,a person is standing in front of a pink wall.
train/image/013626.jpg,1096,a chair is in front of a person.
train/image/021855.jpg,1735,a person stands just behind a brown door.
train/image/088779.jpg,7013,a person is standing on the floor.
train/image/014723.jpg,1181,a person is standing in front of a white sink.
train/image/073871.jpg,5833,the room is where the person stands.
train/image/019942.jpg,1576,a white wall is behind a person.
train/image/164961.jpg,12915,white cabinets are behind the person.
train/image/143038.jpg,11222,a person stands by a column and a wooden ledge.
train/image/011123.jpg,885,a person is sitting beside a small black table.
train/image/149387.jpg,11716,a wall is in front of the person.
train/image/027383.jpg,2164,a portrait near the posing person.
train/image/079653.jpg,6282,the person poses on a paved road.
train/image/124859.jpg,9867,shoes are on the floor next to the person.
train/image/148816.jpg,11674,the person stands between apartment doors and a park.
train/image/081381.jpg,6425,a person stands in front of a red chair.
train/image/021860.jpg,1735,a person leans against a bridge railing.
train/image/002652.jpg,221,the room where a person stands has a table.
train/image/051039.jpg,4037,a person is standing by a road.
train/image/075618.jpg,5971,a person poses in a room.
train/image/014716.jpg,1181,the person is posing in front of a vanity.
train/image/037467.jpg,2938,the person poses in front of a white car.
train/image/075630.jpg,5971,a large building is this person's backdrop.
train/image/164956.jpg,12915,the person sits at a desk.
train/image/074011.jpg,5841,the person is facing a red car.
train/image/140038.jpg,11013,behind the person are pictures.
train/image/012293.jpg,993,a person stands on a tiled balcony.
train/image/008419.jpg,683,a person holds their hand out in a room.
train/image/127630.jpg,10080,a brown tote hangs behind the posing person.
train/image/141809.jpg,11132,the person is facing an arcade game.
train/image/092881.jpg,7330,the person poses in a white room.
train/image/066481.jpg,5262,"a person is posing beside a tall, dark chair."
train/image/011137.jpg,885,the person holds an umbrella.
train/image/084519.jpg,6668,a person walks on a shiny green floor.
train/image/149273.jpg,11707,a white door is in front of a person.
train/image/140052.jpg,11013,branches form the person's backdrop.
train/image/056641.jpg,4481,a person is standing in front of a brown door.
train/image/183261.jpg,14376,in front of bamboo stands a person.
train/image/149401.jpg,11716,a person stands in a park.
train/image/149396.jpg,11716,the person poses on a bed.
train/image/012354.jpg,996,the room is where a person stands.
train/image/140033.jpg,11013,the person poses in front of a gray wall.
train/image/095050.jpg,7508,a person is sitting on a square concrete pedestal.
train/image/183243.jpg,14376,a person poses in front of bamboo stalks.
train/image/088764.jpg,7013,a person stands on a green field.
train/image/046824.jpg,3694,a watercooler is behind the person.
train/image/069588.jpg,5513,colorful balloons are behind the person.
train/image/158219.jpg,12402,a person stands in front of a shower.
train/image/149389.jpg,11716,the person walks on the sidewalk trim.
train/image/122435.jpg,9678,a person is standing on the floor.
train/image/080666.jpg,6363,the person stands by display cases.
train/image/008222.jpg,669,the person stands by a wooden door.
train/image/072626.jpg,5740,a person is posing by a fence.
train/image/089187.jpg,7044,a person poses on a bed.
train/image/143039.jpg,11222,a person stands in a bathroom.
train/image/143113.jpg,11227,a person stands near a flowered curtain.
train/image/122432.jpg,9678,the white wall is in front of a person.
train/image/080665.jpg,6363,the person walks down the road.
train/image/088772.jpg,7013,a person leans on a park bench.
train/image/139722.jpg,10993,an oval rock garden is behind the posing person.
train/image/006525.jpg,532,a person is in the bedroom.
train/image/037573.jpg,2946,a person stands with a black reclining chair.
train/image/099541.jpg,7884,a bookshelf is behind the person.
train/image/053316.jpg,4217,a person stands in front of a large lit building.
train/image/132875.jpg,10488,a person covers their face in a room.
train/image/034617.jpg,2723,a striped hoop stands next to the person.
train/image/092867.jpg,7330,on a sidewalk stands a person.
train/image/122446.jpg,9678,"""a person in front of a white car"""
